2.9118,407.12
2.9554,411.06
2.8384,409.03
2.6629,413.89
2.843,417.84
3.0186,420.01
2.8217,427.57
2.6313,433.69
2.5617,437.11
2.4809,447.11
2.4094,456.91
2.3249,462.57
2.4818,473.03
2.2933,480.85
2.2784,486.05
2.4196,494.21
2.4707,501.18
2.3211,500.98
2.2831,507.1
2.4985,507.3
2.5802,505.06
2.4465,509.27
2.284,507.36
2.2924,504.14
2.1076,505.46
2.1726,503.48
1.9515,500.46
1.8011,500.26
1.8373,498.02
1.8772,491.77
2.0333,492.17
2.2116,485.72
2.0082,480.92
1.7732,477.76
1.8104,469.54
1.5764,461.38
1.789,455.99
1.8382,447.04
2.0946,442.51
2.0128,436.91
2.1716,428.82
2.1466,423.5
1.959,421.72
2.1837,414.62
2.0602,409.81
2.2729,410.41
2.4437,405.47
2.3406,405.87
2.154,408.5
2.3806,405.14
2.388,409.16
2.4512,413.96
2.4512,412.71
2.4103,419.94
2.2404,424.42
2.2886,426.46
2.2404,432.18
2.3685,437.24
2.1466,440.86
2.0398,443.56
2.2376,447.77
2.466,448.49
2.518,456.25
2.6722,457.96
2.6815,458.69
2.6722,461.78
2.5199,463.55
2.6582,464.21
2.687,469.67
2.6555,473.42
2.8375,473.22
2.5812,478.49
2.427,481.84
2.2134,484.14
2.0258,490.26
1.9107,490.66
1.7445,492.96
1.6321,496.77
1.5708,494.8
1.4185,491.64
1.5949,491.44
1.7082,485.59
1.5197,476.64
1.5736,471.58
1.3758,464.15
1.2198,460.2
1.1705,455.33
1.2727,440.27
1.4909,427.31
1.7305,418.56
1.7807,402.18
1.5996,390.48
1.6274,380.21
1.7389,367.13
1.7324,359.43
1.9042,351.73
2.0723,344.04
1.9423,341.08
1.9005,340.55
1.998,334.63
2.0964,338.25
1.8615,340.16
1.9896,341.54
2.0518,347.39
1.8457,352.06
1.8299,354.17
1.7965,363.97
1.7872,370.41
1.7008,373.7
1.9376,381.07
1.9181,384.82
1.7797,386.66
1.789,392.12
1.9924,392.58
2.0035,391.79
1.8661,394.09
2.0741,393.57
1.8652,389.16
2.0453,393.5
2.01,389.82
1.8865,388.63
1.9423,389.36
2.1967,388.37
2.2645,386.13
2.4707,390.61
2.6211,390.8
2.6062,393.24
2.6062,397.38
2.6545,399.22
2.5347,404.62
2.4809,412.38
2.6573,415.41
2.7938,421.92
2.8133,430.53
2.7688,435.67
2.8542,444.94
3.0306,454.74
2.9619,458.36
2.9108,465.79
2.8932,474.54
2.9508,479.21
3.0873,486.38
2.9433,493.42
3.1086,497.89
3.0641,506.7
2.9424,514.34
2.9545,518.74
2.9684,526.37
2.7715,532.69
2.5932,536.96
2.779,543.93
2.8635,548.54
2.7715,550.25
2.9601,555.84
2.8969,557.22
2.6443,556.37
2.3806,557.88
2.1661,558.87
2.2431,556.7
2.1122,557.55
2.31,554.66
2.4716,552.95
2.5942,553.08
2.3314,545.84
2.2989,542.49
2.3119,538.41
2.2311,532.56
2.3982,526.5
2.3416,524.33
2.4344,516.77
2.3286,512.89
2.2719,510.26
2.3044,504.47
2.1921,500.72
2.2905,500.92
2.2116,494.27
2.1131,493.48
1.8995,494.47
1.7342,489.6
1.7946,488.68
1.6757,486.64
1.8875,479.93
1.842,476.64
1.816,473.62
1.7658,465.86
1.8735,461.06
1.9023,456.39
2.0843,445.86
1.92,443.16
1.8745,436.65
2.0045,428.63
2.1651,424.48
2.3081,421.72
2.1883,414.55
2.2264,413.76
2.3964,409.49
2.1744,407.71
2.076,412.31
2.0333,409.75
2.2664,411.33
2.4911,414.62
2.5867,417.84
2.4307,418.1
2.3815,423.89
2.5645,426.59
2.5496,430.21
2.3499,437.77
2.1317,438.49
2.0091,442.97
1.8122,448.69
1.9599,452.5
2.1791,455.4
2.3899,462.37
2.1698,459.67
2.4047,461.91
2.1661,462.04
2.1466,461.32
